source_title,source_org,published_at,reference_year,pdf_page,table_index,table_title,unit,row_index,column_index,cell_value,source_file
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",11,10,230.0 238,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",11,11,.3 254.5,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",12,1,전,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",12,2,년 증 감,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",12,3,3.0,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",12,4,-32.2,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",12,5,-48.5,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",12,7,-30.9,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",12,8,-24.1 -30.3 -11.8,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",12,9,-11.4,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",12,10,-19.2 8,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",12,11,.3 16.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",13,1,대,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",13,2,비 증 감 률,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",13,3,0.7,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",13,4,-7.3,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",13,5,-11.9,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",13,7,-8.7,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",13,8,-7.4 -10.0 -4.3,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",13,9,-4.4,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",13,10,-7.7 3,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",13,11,.6 6.8,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",14,2,조출생률,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",14,3,8.6,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",14,4,7.9,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",14,5,7.0,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",14,7,6.4,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",14,8,5.9 5.3 5.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",14,9,4.9,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",14,10,4.5 4,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",14,11,.7 5.0,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",15,2,합계출산율,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",15,3,1.24,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",15,4,1.17,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",15,5,1.05,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",15,7,0.98,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",15,8,0.92 0.84 0.81,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",15,9,0.78,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",15,10,0.72 0.7,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",15,11,5 0.80,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",16,1,전,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",16,2,년 증 감,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",16,3,0.03,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",16,4,-0.07,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",16,5,-0.12,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",16,7,-0.08,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",16,8,-0.06 -0.08 -0.03,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",16,9,-0.03,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",16,10,-0.06 0.,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",16,11,03 0.05,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",17,1,대,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",17,2,비 증 감 률,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",17,3,2.8,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",17,4,-5.4,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",17,5,-10.2,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",17,7,-7.1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",17,8,-6.0 -8.9 -3.4,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",17,9,-3.7,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",17,10,-7.4 3,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",17,11,.8 6.8,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",18,3,[그림 1],2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",18,4,출생아,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",18,5,수,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",18,7,및 합,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",18,8,"계출산율 추이, 19",2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",18,9,70-20,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",18,10,25p,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",19,7,-,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,8,1,"1. 출생아 수, 조(粗)출생률 및 합계출산율","천 명, %, 인구 1천 명당 명, 가임 여자 1명당 명",19,8,3 -,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",1,1,2.,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",1,2,모(母)의,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",1,3,연령별,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",1,4,출산,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",1,5,율,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",2,1,연,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",2,2,령별 출산,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",2,3,율은 2,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",2,4,0대,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",2,5,초반 이상 모,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",2,6,든 연,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",2,7,령,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",2,8,층에서,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",2,10,증가,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",3,1,○,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",3,2,모(母)의 연,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",3,3,령별,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",3,4,출산율,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",3,5,(해당 연령 여자,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",3,6,인구 1,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",3,7,천 명,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",3,8,당 출생,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",3,9,아,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",3,10,수),2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",3,11,은 30대,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",3,12,초반이,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",4,2,73.2명으로,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",4,3,가장,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",4,4,"높고,",2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",4,5,30대 후반이,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",4,6,52.0,2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",4,7,"명,",2025년+출생.사망통계(잠정).pdf
2025년 인구동향조사 출생·사망통계(잠정),국가데이터처(구 통계청),2026-02-25,2025,9,1,2. 모(母)의 연령별 출산율,"가임 여자 1명당 명, 해당 연령 여자인구 1천 명당 명, %",4,8,20대,2025년+출생.사망통계(잠정).pdf
